Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
268312,2.0,,,,2.0
135257,2.0,,2.0,,4.0
134732,1.0,,,,1.0
50020,2.0,,,,2.0
49675,1.0,,,,1.0
197405,1.0,,1.0,,2.0
25671,2.0,,,,2.0
399271,1.0,,,,1.0
24538,3.0,,,,3.0
203484,2.0,,,,2.0
3605,1.0,,1.0,,2.0
13508,2.0,,,,2.0
18674,1.0,,,,1.0
23507,2.0,,,,2.0
26897,2.0,,,,2.0
44692,1.0,,,,1.0
20960,2.0,,,,2.0
199300,2.0,,,,2.0
206011,1.0,,,,1.0
34434,1.0,,1.0,,2.0
41212,1.0,,,,1.0
56484,2.0,,,,2.0
51929,2.0,,,,2.0
205460,3.0,,,,3.0
8391,2.0,3.0,,,5.0
31056,2.0,3.0,,,5.0
35434,2.0,3.0,,,5.0
200272,2.0,1.0,,1.0,4.0
34327,1.0,,,,1.0
208556,2.0,,,,2.0
31556,3.0,,,,3.0
34450,1.0,,2.0,,3.0
64481,2.0,,,,2.0
31499,3.0,2.0,,,5.0
41898,2.0,,,,2.0
199201,1.0,,,,1.0
211537,2.0,,,,2.0
47652,1.0,,,,1.0
48094,2.0,,,,2.0
48217,2.0,,1.0,,3.0
196721,1.0,,,,1.0
196776,2.0,,,,2.0
50893,1.0,,,,1.0
51186,1.0,,,,1.0
197270,1.0,,,,1.0
51663,1.0,,,,1.0
51937,1.0,,,,1.0
51960,2.0,,,,2.0
197502,2.0,,,,2.0
44386,1.0,,,,1.0
56449,4.0,,,,4.0
197592,2.0,,,,2.0
56853,2.0,,,,2.0
44577,2.0,,,,2.0
57764,1.0,,1.0,,2.0
57776,1.0,,,,1.0
58135,2.0,,,,2.0
62232,2.0,,,,2.0
48139,2.0,,,,2.0
56782,1.0,,,,1.0
39688,1.0,,,,1.0
64302,2.0,2.0,,,4.0
328873,1.0,,,,1.0
328881,1.0,,,,1.0
24257,1.0,1.0,,,2.0
149974,2.0,,,,2.0
38625,1.0,,,,1.0
150218,1.0,,,,1.0
132417,1.0,,1.0,,2.0
132774,1.0,,,,1.0
131442,3.0,,,,3.0
46050,1.0,,,,1.0
138881,2.0,,,,2.0
139195,1.0,,,,1.0
17469,1.0,,,,1.0
131465,1.0,,,,1.0
138737,3.0,,,,3.0
138115,2.0,,,,2.0
149160,1.0,1.0,,,2.0
135229,2.0,,,,2.0
135449,2.0,,,,2.0
150618,1.0,,,,1.0
150980,1.0,,,,1.0
135487,2.0,,,,2.0
150383,2.0,,,,2.0
56099,1.0,,,,1.0
135038,2.0,,,,2.0
136711,1.0,,1.0,,2.0
150152,2.0,,,,2.0
17911,2.0,,,,2.0
137093,2.0,,2.0,,4.0
137311,2.0,,,,2.0
137358,2.0,,2.0,,4.0
136670,1.0,,,,1.0
18188,1.0,,,,1.0
138634,2.0,,,,2.0
140222,1.0,,,,1.0
139478,2.0,,2.0,,4.0
139458,1.0,,,,1.0
139953,1.0,,1.0,,2.0
139516,2.0,,,,2.0
140458,1.0,,,,1.0
141057,1.0,,,,1.0
141480,1.0,,,,1.0
141082,2.0,,,,2.0
141622,1.0,,,,1.0
141637,2.0,,,,2.0
141673,1.0,,1.0,,2.0
142362,2.0,,2.0,,4.0
146852,1.0,,1.0,,2.0
149736,4.0,,,,4.0
139710,2.0,,,,2.0
149794,2.0,2.0,2.0,2.0,8.0
149189,2.0,,,,2.0
151175,1.0,,,,1.0
138987,1.0,,,,1.0
149699,1.0,,,,1.0
137493,1.0,,,,1.0
149898,1.0,,,,1.0
150114,1.0,,,,1.0
150132,2.0,,,,2.0
134678,1.0,,,,1.0
141397,1.0,,,,1.0
135339,2.0,,,,2.0
135173,2.0,,2.0,,4.0
133195,2.0,,,,2.0
24201,2.0,,2.0,,4.0
133498,2.0,,,,2.0
204353,1.0,,1.0,,2.0
393464,2.0,,,,2.0
203883,1.0,,,,1.0
48896,2.0,,2.0,,4.0
38971,1.0,,,,1.0
50367,1.0,,,,1.0
139040,1.0,,,,1.0
210083,1.0,,,,1.0
264368,1.0,,,,1.0
264550,2.0,2.0,2.0,,6.0
52655,1.0,,,,1.0
199270,2.0,,,,2.0
264056,2.0,1.0,,1.0,4.0
203183,1.0,,1.0,,2.0
8659,2.0,,,,2.0
203364,2.0,,,,2.0
15684,2.0,,,,2.0
207602,2.0,,,,2.0
328043,3.0,,,,3.0
7020,2.0,,,,2.0
17130,2.0,,,,2.0
328019,2.0,,2.0,,4.0
265053,2.0,,,,2.0
266466,2.0,,,,2.0
11685,2.0,,2.0,,4.0
266316,1.0,,,,1.0
198151,2.0,,,,2.0
44030,3.0,,,,3.0
212114,2.0,,,,2.0
209657,2.0,,,,2.0
52815,1.0,,,,1.0
262828,2.0,3.0,2.0,,7.0
206812,1.0,,,,1.0
51390,2.0,,,,2.0
57420,3.0,,,,3.0
271122,2.0,,,,2.0
28088,2.0,,,,2.0
271598,1.0,,,,1.0
201959,2.0,,,,2.0
202499,1.0,,1.0,,2.0
201137,1.0,,,,1.0
200846,1.0,,,,1.0
15995,2.0,,,,2.0
29027,2.0,,,,2.0
204108,1.0,,,,1.0
44102,1.0,,,,1.0
206602,2.0,,,,2.0
42398,1.0,,,,1.0
205606,1.0,,,,1.0
205493,2.0,1.0,,,3.0
212198,2.0,,,,2.0
205169,1.0,,,,1.0
211937,2.0,,,,2.0
204564,3.0,,,,3.0
270646,2.0,1.0,,,3.0
270536,1.0,,,,1.0
31834,2.0,,,,2.0
3081,2.0,,2.0,,4.0
31173,1.0,,,,1.0
60862,2.0,,,,2.0
213379,2.0,,,,2.0
204679,3.0,,4.0,,7.0
34291,1.0,,,,1.0
51748,1.0,,,,1.0
201087,2.0,,,,2.0
58231,1.0,,,,1.0
202434,2.0,,,,2.0
204928,1.0,,,,1.0
207105,1.0,2.0,,1.0,4.0
209702,1.0,,,,1.0
200830,1.0,,,,1.0
198822,2.0,,,,2.0
207692,1.0,,,,1.0
41879,2.0,,,,2.0
42027,2.0,,,,2.0
37585,2.0,,,,2.0
396011,2.0,,,,2.0
19259,2.0,,2.0,,4.0
270012,2.0,,,,2.0
264778,3.0,,,,3.0
61771,1.0,,,,1.0
270894,2.0,,,,2.0
141695,2.0,,,,2.0
10096,1.0,,1.0,,2.0
11211,1.0,,1.0,,2.0
399722,1.0,,,,1.0
399731,2.0,2.0,,,4.0
13805,2.0,,,,2.0
203477,1.0,,,,1.0
211527,2.0,,,,2.0
210142,2.0,,,,2.0
210445,1.0,2.0,,,3.0
58061,1.0,,,,1.0
42689,2.0,,,,2.0
5606,2.0,,,,2.0
12555,2.0,,,,2.0
21100,1.0,1.0,,,2.0
21488,2.0,,,,2.0
50923,2.0,,,,2.0
47440,2.0,,,,2.0
15774,2.0,,2.0,,4.0
33965,2.0,2.0,,,4.0
31200,1.0,2.0,,,3.0
50263,2.0,,,,2.0
21367,2.0,2.0,,,4.0
29691,2.0,,,,2.0
50477,2.0,,,,2.0
59790,1.0,,,,1.0
199352,2.0,,,,2.0
44507,2.0,,,,2.0
50738,1.0,,1.0,,2.0
35830,2.0,,,,2.0
57843,1.0,,,,1.0
43444,1.0,,1.0,,2.0
60587,2.0,,,,2.0
10835,1.0,,,,1.0
30517,3.0,,,,3.0
33660,3.0,,1.0,,4.0
33489,2.0,,,,2.0
12085,1.0,,,,1.0
33662,2.0,2.0,,1.0,5.0
22840,1.0,,,,1.0
25645,1.0,,,,1.0
25993,1.0,,,,1.0
132884,4.0,,,,4.0
32995,2.0,2.0,,,4.0
32354,2.0,,,,2.0
396472,1.0,,,,1.0
20329,1.0,,,,1.0
33141,1.0,,,,1.0
32775,1.0,,,,1.0
27364,1.0,,,,1.0
14149,1.0,,,,1.0
397124,1.0,,,,1.0
14901,2.0,1.0,2.0,,5.0
45942,2.0,,,,2.0
131111,1.0,,,,1.0
24811,2.0,,,,2.0
41537,2.0,,,,2.0
209307,2.0,,,,2.0
61174,2.0,2.0,,,4.0
27988,1.0,,,,1.0
24637,1.0,1.0,,,2.0
57456,1.0,,,,1.0
42926,2.0,,,,2.0
31317,2.0,,,,2.0
47902,1.0,,,,1.0
34456,2.0,,,,2.0
48275,1.0,,,,1.0
33983,3.0,,,,3.0
56485,2.0,,,,2.0
60098,2.0,,,,2.0
34704,2.0,,2.0,,4.0
58045,2.0,,,,2.0
197535,2.0,,,,2.0
62413,1.0,,,,1.0
48885,2.0,,,,2.0
268698,1.0,1.0,,,2.0
266539,1.0,,,,1.0
266730,2.0,,,,2.0
33152,1.0,,,,1.0
269656,1.0,,,,1.0
263478,1.0,,,,1.0
31769,1.0,,,,1.0
14016,1.0,,,,1.0
26686,2.0,,,,2.0
397508,1.0,,,,1.0
207811,2.0,,,,2.0
7341,2.0,,2.0,,4.0
52547,1.0,,,,1.0
36937,2.0,,,,2.0
36965,2.0,,1.0,,3.0
37288,1.0,,,,1.0
20080,1.0,,,,1.0
37447,1.0,,1.0,,2.0
25543,2.0,,,,2.0
37638,1.0,,,,1.0
56268,2.0,,,,2.0
55915,2.0,,,,2.0
135357,1.0,,2.0,,3.0
134033,2.0,,,,2.0
140174,2.0,,,,2.0
137449,2.0,,,,2.0
47689,2.0,,,,2.0
290,3.0,2.0,2.0,1.0,8.0
265345,1.0,,,,1.0
53059,1.0,,,,1.0
266069,2.0,,,,2.0
266059,3.0,,,,3.0
10481,1.0,,,,1.0
266094,3.0,,,,3.0
262526,1.0,2.0,1.0,,4.0
28306,2.0,1.0,,,3.0
206276,3.0,,,,3.0
62206,2.0,,,,2.0
8245,1.0,,,,1.0
32613,1.0,,,,1.0
200303,1.0,,,,1.0
267593,1.0,1.0,,,2.0
265457,2.0,,,,2.0
262434,1.0,,,,1.0
267643,1.0,,,,1.0
29170,2.0,,,,2.0
196610,1.0,,,,1.0
139396,1.0,,,,1.0
134041,1.0,,,,1.0
131349,1.0,,,,1.0
45284,2.0,,,,2.0
208417,2.0,,,,2.0
61121,2.0,,,,2.0
57530,2.0,,,,2.0
59731,2.0,,,,2.0
56913,2.0,,2.0,,4.0
205063,2.0,,,,2.0
39063,1.0,1.0,,,2.0
16143,2.0,2.0,,,4.0
205638,2.0,,,,2.0
42881,1.0,,,,1.0
15562,1.0,,,,1.0
12620,2.0,,,,2.0
56701,2.0,,,,2.0
263484,2.0,,,,2.0
268526,1.0,,,,1.0
268533,1.0,,,,1.0
268568,2.0,1.0,,,3.0
268560,2.0,1.0,,,3.0
269098,1.0,,1.0,1.0,3.0
270934,1.0,,,,1.0
265463,1.0,,,,1.0
263102,1.0,,,,1.0
267636,1.0,,,,1.0
267755,2.0,2.0,2.0,2.0,8.0
268705,1.0,,1.0,,2.0
268733,3.0,,3.0,,6.0
272485,3.0,,2.0,1.0,6.0
268843,1.0,2.0,1.0,,4.0
268916,2.0,,1.0,,3.0
272199,1.0,1.0,,1.0,3.0
267869,1.0,,1.0,,2.0
267163,1.0,,,,1.0
52960,1.0,,,,1.0
269084,1.0,1.0,,,2.0
269127,1.0,,1.0,,2.0
263495,2.0,,,,2.0
269439,1.0,,,,1.0
269484,1.0,,,,1.0
269571,2.0,2.0,2.0,2.0,8.0
265335,1.0,,2.0,,3.0
269584,1.0,,,,1.0
269701,1.0,,,,1.0
267002,2.0,,,,2.0
271452,1.0,,,,1.0
267078,2.0,2.0,2.0,,6.0
263345,1.0,,,,1.0
267279,1.0,,1.0,1.0,3.0
267292,1.0,,,,1.0
52652,2.0,,,,2.0
266765,1.0,,,,1.0
271478,1.0,1.0,,,2.0
268225,1.0,1.0,,1.0,3.0
268292,1.0,,,,1.0
266836,1.0,,1.0,,2.0
263451,1.0,,,,1.0
135420,2.0,,,,2.0
198185,2.0,,,,2.0
29124,2.0,,,,2.0
44668,2.0,,,,2.0
49106,1.0,,,,1.0
35614,3.0,1.0,,,4.0
12958,2.0,,,,2.0
59589,2.0,2.0,,,4.0
22402,2.0,,,,2.0
395363,1.0,,,,1.0
26727,1.0,,1.0,1.0,3.0
18295,1.0,,,,1.0
202756,2.0,,2.0,,4.0
21232,2.0,,,,2.0
59766,2.0,,,,2.0
43267,2.0,,,,2.0
396240,2.0,,,,2.0
26637,2.0,,,,2.0
19751,1.0,1.0,,,2.0
47846,2.0,,2.0,,4.0
1968,2.0,,,,2.0
32833,2.0,,,,2.0
21689,2.0,,,,2.0
29902,1.0,,,,1.0
53347,1.0,,1.0,,2.0
63829,1.0,,,,1.0
5758,1.0,,,,1.0
398025,2.0,,,,2.0
395169,1.0,,,,1.0
36610,2.0,,,,2.0
24004,1.0,,,,1.0
18893,1.0,,,,1.0
18669,1.0,,,,1.0
51337,1.0,,,,1.0
42972,2.0,,,,2.0
34550,2.0,,,,2.0
44046,1.0,,,,1.0
203828,2.0,,,,2.0
35624,1.0,,,,1.0
47323,1.0,,,,1.0
20800,2.0,,1.0,,3.0
20819,2.0,,1.0,,3.0
12739,2.0,2.0,,,4.0
30960,2.0,,,,2.0
39156,2.0,,,,2.0
12788,1.0,,,,1.0
21214,1.0,1.0,,1.0,3.0
31313,2.0,,,,2.0
24806,1.0,,1.0,,2.0
24680,2.0,,,,2.0
21360,1.0,,,,1.0
203964,2.0,,2.0,,4.0
197275,2.0,,,,2.0
208314,2.0,,,,2.0
60106,1.0,,,,1.0
41330,2.0,,,,2.0
205017,2.0,,,,2.0
31415,2.0,,,,2.0
204256,2.0,,,,2.0
207133,2.0,2.0,,,4.0
196914,2.0,,,,2.0
35725,1.0,,,,1.0
48141,2.0,,,,2.0
202633,2.0,,,,2.0
202974,2.0,,,,2.0
201826,1.0,,,,1.0
56540,1.0,,,,1.0
15886,2.0,,,,2.0
3226,2.0,2.0,,,4.0
41475,1.0,,,,1.0
35584,2.0,,,,2.0
62001,2.0,,,,2.0
206403,2.0,,,,2.0
208371,2.0,,,,2.0
206953,2.0,,,,2.0
50061,2.0,2.0,,,4.0
34241,4.0,,,,4.0
43306,2.0,,,,2.0
44595,2.0,,,,2.0
47923,2.0,,,,2.0
50448,2.0,,,,2.0
47567,2.0,,,,2.0
48385,1.0,,,,1.0
58227,1.0,,,,1.0
196667,2.0,,,,2.0
16323,2.0,,,,2.0
50861,2.0,,,,2.0
56432,2.0,,,,2.0
60973,2.0,2.0,,,4.0
56462,2.0,,,,2.0
56888,1.0,,,,1.0
57586,2.0,,,,2.0
211090,3.0,2.0,2.0,1.0,8.0
61960,2.0,,,,2.0
212333,2.0,,,,2.0
47351,1.0,,,,1.0
47181,1.0,,,,1.0
28686,2.0,2.0,2.0,,6.0
204192,1.0,,,,1.0
48036,2.0,,,,2.0
39805,2.0,,,,2.0
328380,1.0,,,,1.0
327975,2.0,,,,2.0
328323,2.0,,2.0,,4.0
329126,2.0,2.0,,,4.0
329083,1.0,1.0,,,2.0
328999,2.0,,,,2.0
328861,2.0,,,,2.0
10030,2.0,,1.0,,3.0
56262,3.0,,,,3.0
137996,2.0,,,,2.0
132351,1.0,,,,1.0
134047,1.0,,,,1.0
131378,1.0,,,,1.0
24342,1.0,,2.0,,3.0
133597,2.0,,,,2.0
133206,1.0,,,,1.0
140171,1.0,,1.0,,2.0
63851,3.0,,,,3.0
134264,2.0,,,,2.0
150692,1.0,,1.0,,2.0
141432,1.0,,1.0,,2.0
133141,1.0,,1.0,,2.0
136673,1.0,,,,1.0
137310,1.0,,,,1.0
38712,2.0,,,,2.0
58819,2.0,,2.0,,4.0
137561,2.0,,,,2.0
135956,1.0,,,,1.0
138731,2.0,,,,2.0
135781,2.0,,,,2.0
138755,2.0,,,,2.0
138873,2.0,,,,2.0
139380,1.0,,,,1.0
139935,1.0,,,,1.0
140114,2.0,,,,2.0
140023,2.0,,,,2.0
141361,1.0,,,,1.0
38230,1.0,,,,1.0
45353,2.0,,2.0,,4.0
141902,1.0,,,,1.0
142131,1.0,,,,1.0
142414,2.0,,,,2.0
146917,2.0,,2.0,,4.0
141556,1.0,,,,1.0
140106,1.0,,,,1.0
141259,2.0,1.0,,1.0,4.0
149714,1.0,,,,1.0
150050,2.0,,,,2.0
149917,1.0,,,,1.0
138283,2.0,,2.0,,4.0
58902,2.0,,,,2.0
53349,1.0,,,,1.0
26826,1.0,,1.0,,2.0
133529,1.0,,,,1.0
139399,1.0,,1.0,,2.0
139397,1.0,1.0,1.0,1.0,4.0
297,2.0,,,,2.0
21899,2.0,,2.0,,4.0
265093,1.0,,1.0,,2.0
264543,2.0,,1.0,,3.0
264002,1.0,1.0,,1.0,3.0
61658,2.0,,,,2.0
61667,1.0,,,,1.0
264385,1.0,1.0,1.0,1.0,4.0
265923,2.0,,,,2.0
264437,1.0,,1.0,,2.0
262546,2.0,1.0,1.0,1.0,5.0
3917,1.0,,,,1.0
22216,2.0,2.0,2.0,2.0,8.0
264574,1.0,,1.0,,2.0
271069,2.0,2.0,2.0,,6.0
264200,2.0,,,,2.0
264204,1.0,1.0,,,2.0
28293,1.0,,,,1.0
263952,1.0,,1.0,,2.0
138627,1.0,,,,1.0
17011,1.0,,1.0,,2.0
211817,2.0,,1.0,,3.0
52914,1.0,,,,1.0
36069,2.0,1.0,,1.0,4.0
35391,1.0,,,,1.0
35086,1.0,,,,1.0
393759,1.0,,,,1.0
399740,1.0,,,,1.0
395055,1.0,,,,1.0
7908,1.0,,,,1.0
52560,1.0,,,,1.0
265257,3.0,2.0,2.0,2.0,9.0
52493,1.0,,,,1.0
19794,1.0,,,,1.0
400236,2.0,,,,2.0
398421,2.0,,,,2.0
265292,1.0,,,,1.0
265424,2.0,2.0,2.0,2.0,8.0
263674,1.0,,,,1.0
327922,2.0,,,,2.0
11993,1.0,,2.0,,3.0
266311,2.0,,,,2.0
27967,2.0,,2.0,,4.0
47090,1.0,,,,1.0
52372,1.0,,,,1.0
34682,1.0,,,,1.0
57871,2.0,,2.0,,4.0
52963,2.0,,,,2.0
262508,1.0,,,,1.0
263516,1.0,2.0,,,3.0
262639,2.0,,3.0,,5.0
271392,1.0,1.0,,,2.0
28148,1.0,,,,1.0
263465,1.0,,1.0,,2.0
203516,2.0,,,,2.0
39065,2.0,,,,2.0
50331,2.0,,,,2.0
197150,2.0,,,,2.0
271362,1.0,,,,1.0
271498,1.0,,,,1.0
271226,2.0,,2.0,,4.0
270928,1.0,,,,1.0
52474,1.0,,,,1.0
271278,1.0,,,,1.0
263210,1.0,3.0,,2.0,6.0
52491,2.0,,2.0,,4.0
263280,2.0,,,,2.0
270029,1.0,,,,1.0
271944,1.0,,1.0,,2.0
61170,2.0,,,,2.0
210585,1.0,,,,1.0
47481,2.0,1.0,,,3.0
49458,1.0,,,,1.0
57191,2.0,2.0,,,4.0
43998,1.0,,,,1.0
201511,2.0,,,,2.0
206702,3.0,,2.0,,5.0
205580,1.0,,1.0,,2.0
212638,1.0,,,,1.0
209920,1.0,,,,1.0
48611,1.0,1.0,,,2.0
262762,1.0,,,,1.0
269721,1.0,,,,1.0
271033,1.0,,,,1.0
11751,1.0,,1.0,,2.0
58191,2.0,,,,2.0
28323,1.0,,1.0,,2.0
28324,1.0,,,,1.0
53037,1.0,,1.0,,2.0
262749,1.0,,1.0,,2.0
271590,2.0,2.0,2.0,2.0,8.0
270341,1.0,,,,1.0
269940,2.0,,,,2.0
272558,2.0,2.0,,,4.0
52359,1.0,,,,1.0
264733,1.0,,,,1.0
18853,1.0,1.0,3.0,1.0,6.0
843,1.0,,,,1.0
39513,3.0,,,,3.0
12986,1.0,,,,1.0
56651,2.0,,,,2.0
60802,1.0,,,,1.0
24629,2.0,,,,2.0
202498,2.0,,,,2.0
49261,1.0,,,,1.0
49836,1.0,,,,1.0
59535,1.0,,,,1.0
207986,2.0,,,,2.0
42700,2.0,2.0,,,4.0
62394,2.0,,,,2.0
48257,2.0,,,,2.0
209821,2.0,,,,2.0
204748,1.0,,,,1.0
29042,1.0,,,,1.0
210353,1.0,,,,1.0
41916,2.0,,,,2.0
30735,2.0,,,,2.0
41027,2.0,,2.0,,4.0
50775,2.0,,,,2.0
12803,2.0,,2.0,,4.0
15754,2.0,,,,2.0
37687,2.0,,,,2.0
37454,2.0,,2.0,,4.0
17236,3.0,,,,3.0
54722,2.0,,,,2.0
30047,1.0,,1.0,,2.0
30630,1.0,,1.0,,2.0
271600,1.0,,,,1.0
13440,1.0,,,,1.0
270289,1.0,1.0,,,2.0
270810,1.0,,,,1.0
273573,2.0,,1.0,,3.0
263158,4.0,,,,4.0
267500,1.0,,1.0,,2.0
38064,2.0,,2.0,,4.0
38536,2.0,,,,2.0
45626,1.0,,,,1.0
141238,1.0,,,,1.0
6379,1.0,,,,1.0
40429,2.0,,,,2.0
398894,1.0,,,,1.0
8787,2.0,,,,2.0
200935,2.0,,,,2.0
13250,1.0,,,,1.0
200627,2.0,,,,2.0
42663,1.0,,,,1.0
208225,2.0,,,,2.0
53354,2.0,,,,2.0
397198,1.0,,1.0,,2.0
213326,1.0,,1.0,,2.0
396390,2.0,,,,2.0
10474,1.0,,,,1.0
12576,1.0,,,,1.0
49181,1.0,,,,1.0
50309,1.0,,,,1.0
47890,1.0,,,,1.0
16082,1.0,,,,1.0
35826,1.0,,,,1.0
49425,1.0,,,,1.0
48237,1.0,,,,1.0
47720,1.0,,,,1.0
6799,1.0,,,,1.0
204650,2.0,,1.0,,3.0
21472,1.0,,,,1.0
48101,1.0,,,,1.0
41560,1.0,,,,1.0
25227,2.0,,,,2.0
8331,1.0,,,,1.0
8530,1.0,,,,1.0
205917,1.0,,,,1.0
51945,2.0,,,,2.0
24916,1.0,,,,1.0
212109,1.0,,,,1.0
58173,1.0,,,,1.0
25577,1.0,,,,1.0
25460,1.0,,,,1.0
31727,1.0,,,,1.0
58273,1.0,,,,1.0
12310,2.0,,,,2.0
34270,1.0,,,,1.0
31463,1.0,,,,1.0
21013,1.0,,,,1.0
59395,1.0,,,,1.0
8468,1.0,,,,1.0
8412,1.0,1.0,,,2.0
61081,1.0,,,,1.0
206509,1.0,,,,1.0
51561,1.0,,,,1.0
29017,1.0,,,,1.0
48294,1.0,,,,1.0
28907,2.0,,,,2.0
62163,1.0,,,,1.0
29419,1.0,,,,1.0
56444,1.0,,,,1.0
197216,2.0,,,,2.0
8796,2.0,,,,2.0
12390,1.0,,,,1.0
34587,1.0,,1.0,,2.0
55039,1.0,,,,1.0
138995,2.0,,,,2.0
61049,1.0,,,,1.0
199713,2.0,,,,2.0
11178,1.0,,,,1.0
1321,2.0,,,,2.0
47631,1.0,,,,1.0
33490,1.0,,,,1.0
40917,2.0,,,,2.0
10111,1.0,,1.0,,2.0
10578,2.0,,,,2.0
17225,2.0,,,,2.0
36726,1.0,,,,1.0
40805,2.0,,1.0,,3.0
47638,1.0,,,,1.0
21557,1.0,1.0,,1.0,3.0
27224,2.0,,,,2.0
210630,1.0,,,,1.0
6233,1.0,1.0,,,2.0
57257,1.0,,,,1.0
29727,2.0,,,,2.0
395662,2.0,,,,2.0
23316,2.0,,,,2.0
33362,2.0,,2.0,,4.0
9354,1.0,,,,1.0
766,1.0,,,,1.0
22363,1.0,,,,1.0
6772,2.0,,,,2.0
47748,2.0,,,,2.0
60349,2.0,2.0,,,4.0
56478,2.0,,,,2.0
34119,1.0,,,,1.0
208189,1.0,,,,1.0
35071,1.0,,,,1.0
42512,1.0,,,,1.0
50187,2.0,,,,2.0
47909,1.0,,,,1.0
44963,1.0,,,,1.0
21267,1.0,,,,1.0
207044,1.0,,,,1.0
57356,1.0,,,,1.0
58807,1.0,,,,1.0
49056,2.0,,,,2.0
31742,1.0,,,,1.0
16376,1.0,,,,1.0
206347,1.0,,,,1.0
61124,1.0,,,,1.0
49158,1.0,,,,1.0
57913,1.0,1.0,,,2.0
8851,1.0,,,,1.0
202020,1.0,,,,1.0
60670,1.0,,,,1.0
31472,1.0,,,,1.0
16247,1.0,,,,1.0
41811,1.0,,,,1.0
49070,2.0,,,,2.0
263684,2.0,,2.0,,4.0
265592,1.0,,1.0,,2.0
265561,1.0,,,,1.0
4,2.0,,,,2.0
12157,1.0,,,,1.0
48945,1.0,,,,1.0
37239,1.0,,,,1.0
36866,2.0,,,,2.0
327979,2.0,,,,2.0
36874,1.0,,,,1.0
20294,2.0,,2.0,,4.0
328366,1.0,,,,1.0
36916,1.0,,,1.0,2.0
37680,1.0,,,,1.0
37463,2.0,,,,2.0
39356,1.0,,,,1.0
36902,1.0,,,,1.0
327945,2.0,,2.0,,4.0
36962,1.0,,,,1.0
25576,1.0,,1.0,,2.0
15766,1.0,,,,1.0
45306,1.0,,,,1.0
55879,2.0,,2.0,,4.0
202359,1.0,1.0,,,2.0
61337,1.0,,,,1.0
1103,2.0,,1.0,,3.0
30740,1.0,,,,1.0
60800,1.0,,,,1.0
204174,1.0,,1.0,,2.0
211393,1.0,,,,1.0
210874,1.0,,,,1.0
202596,1.0,,,,1.0
60377,1.0,,,,1.0
200781,1.0,1.0,,,2.0
265715,2.0,,,,2.0
266793,2.0,,,,2.0
34245,1.0,,,,1.0
35437,1.0,,,,1.0
267626,2.0,2.0,2.0,2.0,8.0
45014,1.0,,,,1.0
201838,1.0,,,,1.0
197922,2.0,2.0,,,4.0
51809,1.0,,,,1.0
57793,1.0,,,,1.0
9100,2.0,,,,2.0
49415,1.0,,,,1.0
202074,2.0,,,,2.0
212655,1.0,,,,1.0
38278,1.0,,,,1.0
137166,2.0,,,,2.0
4628,1.0,,,,1.0
43545,2.0,,,,2.0
25386,1.0,,,,1.0
33920,1.0,1.0,,,2.0
62314,1.0,,,,1.0
20817,1.0,,,,1.0
50241,1.0,,,,1.0
51055,1.0,,,,1.0
48305,1.0,,,,1.0
31631,1.0,,,,1.0
209326,1.0,,,,1.0
60255,1.0,,,,1.0
39233,1.0,,,,1.0
5631,1.0,,,,1.0
205112,2.0,,,,2.0
15510,1.0,,,,1.0
264592,2.0,1.0,,,3.0
268467,2.0,,,,2.0
270709,2.0,,,,2.0
265757,1.0,,,,1.0
264565,2.0,2.0,,,4.0
270966,1.0,,,,1.0
268035,1.0,1.0,,,2.0
53205,1.0,,1.0,,2.0
262659,1.0,1.0,,,2.0
265270,1.0,1.0,,1.0,3.0
11058,2.0,,,,2.0
269183,2.0,,,,2.0
269219,2.0,,2.0,,4.0
52300,2.0,,,,2.0
269397,2.0,,,,2.0
268268,2.0,,,,2.0
265320,1.0,,,,1.0
138168,2.0,,,,2.0
328076,2.0,,,,2.0
266942,2.0,,,,2.0
262259,2.0,,,,2.0
267044,2.0,,,,2.0
264569,1.0,,,,1.0
267295,2.0,,2.0,,4.0
264899,2.0,,,,2.0
203493,1.0,,,,1.0
211526,2.0,,,,2.0
41354,1.0,,,,1.0
20681,1.0,,,,1.0
35266,2.0,,,,2.0
196881,1.0,,,,1.0
8752,1.0,,,,1.0
5503,2.0,2.0,1.0,,5.0
207456,1.0,,,,1.0
8788,1.0,,,,1.0
197460,1.0,,,,1.0
43171,3.0,,,,3.0
56329,1.0,,,,1.0
34442,1.0,,,,1.0
42431,2.0,,,,2.0
35228,1.0,,,,1.0
206934,1.0,,,,1.0
47480,1.0,,,,1.0
30688,2.0,1.0,2.0,2.0,7.0
11343,1.0,,,,1.0
26453,2.0,,,,2.0
133993,1.0,,1.0,,2.0
56251,1.0,,,,1.0
132471,1.0,,,,1.0
203421,1.0,,,,1.0
12488,3.0,,,,3.0
29667,2.0,,,,2.0
39997,2.0,,2.0,,4.0
27235,1.0,,,,1.0
25786,1.0,,,,1.0
211234,1.0,,,,1.0
393474,1.0,,,,1.0
19381,1.0,,,,1.0
36813,2.0,,,,2.0
44965,1.0,,,,1.0
26241,1.0,,,,1.0
46742,2.0,,,,2.0
29906,2.0,2.0,,,4.0
12102,1.0,,,,1.0
60092,2.0,2.0,,,4.0
12447,1.0,,,,1.0
760,2.0,,,,2.0
198736,1.0,,,,1.0
34066,1.0,,,,1.0
